2025-07-31 11:13:36,783 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2025-07-31 11:14:34,898 [Worker-23: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.udemylearning:learn-maven:0.0.1-SNAPSHOT @ D:\Cloud\Git\Udemy\Java\Maven\learn-maven\pom.xml.
2025-07-31 11:14:38,865 [Worker-23: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /learn-maven/src/main/java
2025-07-31 11:14:38,870 [Worker-23: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /learn-maven/src/main/resources
2025-07-31 11:14:38,887 [Worker-23: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /learn-maven/src/main/resources
2025-07-31 11:14:38,906 [Worker-23: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /learn-maven/src/test/java
2025-07-31 11:14:38,910 [Worker-23: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /learn-maven/src/test/resources
2025-07-31 11:14:40,720 [Worker-23: Importing Maven projects] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 9 sec
2025-07-31 11:14:43,203 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-07-31 11:14:43,305 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-07-31 11:14:43,330 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Cloud\Git\Udemy\Java\Maven\learn-maven\src\test\resources
2025-07-31 11:18:30,565 [Worker-22: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.udemylearning:learn-maven:0.0.1-SNAPSHOT @ D:\Cloud\Git\Udemy\Java\Maven\learn-maven\pom.xml.
2025-07-31 11:18:31,149 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-07-31 11:18:31,150 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-07-31 11:18:31,156 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Cloud\Git\Udemy\Java\Maven\learn-maven\src\test\resources
2025-07-31 11:18:32,536 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-07-31 11:18:32,559 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-07-31 11:18:32,565 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Cloud\Git\Udemy\Java\Maven\learn-maven\src\test\resources
2025-07-31 13:10:52,868 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2025-07-31 13:11:03,682 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013 [637])
2025-07-31 13:11:03,685 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013
2025-07-31 13:11:03,686 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\aopalliance-1.0.jar
2025-07-31 13:11:03,686 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\guice-5.1.0.jar
2025-07-31 13:11:03,686 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpclient-4.5.14.jar
2025-07-31 13:11:03,687 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpcore-4.4.16.jar
2025-07-31 13:11:03,687 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jansi-2.4.1.jar
2025-07-31 13:11:03,688 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jcl-over-slf4j-1.7.36.jar
2025-07-31 13:11:03,688 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-artifact-3.9.9.jar
2025-07-31 13:11:03,689 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-builder-support-3.9.9.jar
2025-07-31 13:11:03,689 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-07-31 13:11:03,689 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-07-31 13:11:03,690 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-07-31 13:11:03,690 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-07-31 13:11:03,690 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-07-31 13:11:03,690 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-07-31 13:11:03,690 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-07-31 13:11:03,691 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-07-31 13:11:03,691 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-07-31 13:11:03,691 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-07-31 13:11:03,691 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-07-31 13:11:03,691 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-07-31 13:11:03,691 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-07-31 13:11:03,692 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-07-31 13:11:03,692 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
2025-07-31 13:11:03,692 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-07-31 13:11:03,692 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-07-31 13:11:03,694 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-07-31 13:11:03,696 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-07-31 13:11:03,697 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-07-31 13:11:03,698 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-07-31 13:11:03,699 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-07-31 13:11:03,699 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-07-31 13:11:03,699 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-07-31 13:11:03,700 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2025-07-31 13:11:03,701 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2025-07-31 13:11:03,702 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2025-07-31 13:11:03,702 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2025-07-31 13:11:03,702 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2025-07-31 13:11:03,704 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
2025-07-31 13:11:03,704 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-xml-3.0.1.jar
2025-07-31 13:11:03,704 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-file-3.5.3.jar
2025-07-31 13:11:03,705 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-3.5.3.jar
2025-07-31 13:11:03,705 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-shared-3.5.3.jar
2025-07-31 13:11:03,705 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-provider-api-3.5.3.jar
2025-07-31 13:11:03,708 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.8.jre [18])
2025-07-31 13:11:03,709 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\com.google.guava_33.4.8.jre.jar
2025-07-31 13:11:03,710 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [1002])
2025-07-31 13:11:03,711 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\slf4j.api_2.0.17.jar
2025-07-31 13:11:03,711 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [35])
2025-07-31 13:11:03,712 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-07-31 13:11:03,712 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [45])
2025-07-31 13:11:03,714 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2025-07-31 13:11:03,714 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [76])
2025-07-31 13:11:03,717 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-07-31 13:11:03,717 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [78])
2025-07-31 13:11:03,720 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-07-31 13:11:03,721 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.3 [19])
2025-07-31 13:11:03,722 [Worker-35: Launching learn-maven] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\venka\.p2\pool\plugins\com.google.guava.failureaccess_1.0.3.jar
2025-07-31 13:11:03,727 [Worker-35: Launching learn-maven] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "D:\Cloud\Git\Udemy\Java\Maven\learn-maven":
2025-07-31 13:11:03,732 [Worker-35: Launching learn-maven] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always help:effective-pom
2025-07-31 13:20:53,838 [Worker-47: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.udemylearning:learn-maven:0.0.1-SNAPSHOT @ D:\Cloud\Git\Udemy\Java\Maven\learn-maven\pom.xml.
2025-07-31 13:20:54,089 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/orm/hibernate-agroal/6.6.22.Final/hibernate-agroal-6.6.22.Final.pom
2025-07-31 13:20:54,189 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/orm/hibernate-agroal/6.6.22.Final/hibernate-agroal-6.6.22.Final.pom
2025-07-31 13:20:54,223 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.6.1.Final/jboss-logging-3.6.1.Final.pom
2025-07-31 13:20:54,262 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.6.1.Final/jboss-logging-3.6.1.Final.pom
2025-07-31 13:20:54,296 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/logging/logging-parent/1.0.3.Final/logging-parent-1.0.3.Final.pom
2025-07-31 13:20:54,324 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/logging/logging-parent/1.0.3.Final/logging-parent-1.0.3.Final.pom
2025-07-31 13:20:54,352 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/42/jboss-parent-42.pom
2025-07-31 13:20:54,425 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/42/jboss-parent-42.pom
2025-07-31 13:20:54,465 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.11.0/junit-bom-5.11.0.pom
2025-07-31 13:20:54,490 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.11.0/junit-bom-5.11.0.pom
2025-07-31 13:20:54,518 [Worker-47: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/orm/hibernate-core/6.6.22.Final/hibernate-core-6.6.22.Final.pom
